stop_code,stop_id,stop_lat,stop_lon,stop_name,zone_id
U01425,2521,28.658867,77.144183,Moti Nagar,2521
U01476,2522,28.660389,77.14749,ESI Dispensary,2522
DC4209,2525,28.702205,77.167172,Wazir Pur Industrial Area / Ashok Vihar Crossing,2525
DC4207,2526,28.696159,77.170682,Ashok Vihar B Block,2526
DC4163,2527,28.693867,77.173,Deep Market Ashok Vihar,2527
DC3808,2528,28.6904,77.1762,KD Block Ashok Vihar,2528
U01798,2529,28.687017,77.173667,Ashok Vihar Water Tank,2529
DC4164,2530,28.685883,77.17055,IA Block Ashok Vihar,2530
U01728,2531,28.6853,77.169,Ashok Vihar I Block,2531
U01753,2532,28.68208945294009,77.17008465814557,Wazir Pur JJ Colony,2532
U01772,2533,28.68105,77.17585,Nimri Colony,2533
U01893,2534,28.6806,77.1805,Bharat Nagar,2534
U01965BN,2535,28.680968,77.184619,Bharat Nagar Crossing / Sri Nagar Colony,2535
DC5315,2536,28.678333,77.187967,Sindhora Kalan,2536
DC5316,2537,28.680378,77.199543,Shakti Nagar,2537
U00669,2538,28.70095,77.0754,Sultanpuri C Block,2538
U00670,2539,28.6996,77.0753,Sultanpuri D Block,2539
U00655,2540,28.6955,77.0738,Jalebi Chowk Sultan Puri AB Block,2540
DC3672,2541,28.69306,77.0775,Sultan Puri AB Block Extension,2541
U00744,2542,28.69249,77.082147,Mangol Puri S Block,2542
U00748,2543,28.689348,77.082071,T Block Magol Puri,2543
U00850,2544,28.688,77.0906,Q-Block Mangolpuri,2544
DC4631,2546,28.573585,77.048615,St Marry School,2546
U03620,2547,28.691652,77.310555,Nand Nagari Terminal,2547
U03649,2548,28.693817,77.3139,Nand Nagari E-Block,2548
U03413,2550,28.701297,77.28852,B R Ambedkar College (Loni Road Xing),2550
U03130,2552,28.704661,77.25441,Khajuri,2552
DC4795,2553,28.704951,77.248677,Rajeev Nagar (Signature Bridge),2553
DC4796,2554,28.704867,77.2471,Gurudwara Nanak Sar Crossing (Signature Bridge),2554
U02701,2555,28.708883,77.225983,Nehru Vihar Xing,2555
DC0050,2556,28.70745,77.2244166666667,Police Station Timarpur,2556
U02635,2557,28.704925,77.223087,Balak Ram Hospital,2557
U02610,2558,28.700681,77.221232,Timarpur,2558
U02601,2559,28.697403,77.220567,Banarsi Daas Estate Timarpur,2559
U02593,2560,28.693917,77.219883,Mall Road,2560
U01693,2563,28.737644,77.168028,Bhalaswa Crossing,2563
DC3773,2564,28.735681,77.173717,Jag Jivan Ram Hospital,2564
U01840,2565,28.734616,77.176532,Jahangir Puri Outer Ring Road,2565
U01941,2566,28.732227,77.184077,Mukund Pur Chowk,2566
U02181,2567,28.72857,77.199237,Burari Crossing,2567
U02338,2568,28.726876,77.204272,CV Raman ITI,2568
U02538,2569,28.722116,77.217506,Gandhi Vihar,2569
U02643,2570,28.719371,77.223803,Gopal Pur / Jagat Pur Crossing,2570
DC4057,2573,28.702083,77.2828,Gokul Puri,2573
DC4051,2574,28.70065,77.283667,C4 Yamuna Vihar Crossing,2574
DC4052,2575,28.696783,77.28195,Krishna Marg Kardam Puri,2575
DC4058,2576,28.691973,77.279653,Babarpur Ext / Maujpur Metro Station,2576
DC3981,2577,28.690867,77.279475,Babar Pur Ext Terminal,2577
DC4259,2578,28.624991,77.230118,Mandi House,2578
U02280,2579,28.698363,77.20568,GTB Nagar,2579
DC5306,2580,28.729995,77.198834,STA Burari,2580
DC5311,2581,28.72922466333276,77.2023917770162,Hardev Nagar / Jharoda Crossing (Burari),2581
DC5308,2582,28.724736,77.214525,Check Post (Burari),2582
DC5302,2583,28.73072017064855,77.21047410578437,Jharoda Village (Burari),2583
U02800,2584,28.6588424,77.2314946,Old Delhi Railway Station (T) H C Sen Marg,2584
U02928PM,2586,28.622475,77.240606,Supreme Court / Pragati Maidan Metro Station,2586
U02915,2587,28.617657,77.240496,Pragati Maidan Gate 5,2587
U0290R,2588,28.615415,77.240342,ITPO Gate No. 3,2588
NS0271,2589,28.610652,77.240152,National Stadium,2589
U99853A,2590,28.552517,77.29995,Shaheen Bagh Thokar No 5,2590
DC105,2591,28.54925,77.303983,Shaheen Bagh Thokar No 8 (A F Enclave ),2591
U99854,2592,28.54651,77.307126,Okhla Extension (Abul Fazl Encalve),2592
DC4958,2593,28.69800435174397,77.03409579110074,Rani Khera Depot 3,2593
DC4816,2594,28.834583,77.182433,Akbar Pur Majra,2594
DC4817,2595,28.831174,77.188096,Jhingola Crossing,2595
DC4818,2596,28.83102,77.199746,Jhingola Village,2596
DC5218,2597,28.757118,76.945694,Jonti Border,2597
DC5214,2598,28.747978890796453,76.9680551116681,Jonti Village,2598
DC5220,2599,28.745907,76.978056,Jonti Crossing,2599
DC4694,2600,28.744583,76.98095,Vriddha Ashram,2600
DC4695,2601,28.7423,76.986717,Sant Vivekanand School,2601
DC4696,2602,28.740383,76.994583,Rajendra Lakra Public School,2602
DC4697,2603,28.739603,76.997508,Ladpur Village,2603
DC4699,2604,28.73865,77.004467,Nirmal Hospital,2604
U01276,2605,28.702623,77.132828,Madhuban Chowk Pitampura Metro Stn,2605
U01291,2606,28.701762,77.134567,Pitampura JD Block,2606
DC3750,2607,28.699828,77.137505,Vaishali Enclave / Kapil Vihar,2607
U01393,2608,28.697347,77.142158,Kohat Enclave Metro Station,2608
U01441,2609,28.695909,77.145887,Pitampura ND Block,2609
U99775A,2610,28.709765,77.175333,Kewal Park,2610
DC3688,2611,28.549117,77.303983,Shaheen Bagh Thokar No. 8 (AF Enclave),2611
DC3687,2612,28.550612,77.301945,Shaheen Bagh Thokar No. 7,2612
DC3686,2613,28.55137,77.300588,Shaheen Bagh Thokar No. 6,2613
DC3685,2614,28.552475,77.299857,Shaheen Bagh Thokar No. 5,2614
U03208,2615,28.5708,77.2667,Taimur Nagar,2615
DC4478,2616,28.543017,77.043635,Bharthal Village (Shyam Mandir),2616
DC4479,2617,28.554047,77.050225,Bharthal Chowk (Bharthal Road),2617
DC4481,2618,28.5570036,77.0533022,Transport Department Dwarka,2618
DC4182,2619,28.5540377,77.0578268,Dwarka Sec-21 Metro Station (Road Crossing),2619
DC4185,2620,28.5516359,77.0568565,Dwarka Sec-21 Metro Station,2620
U00527SMPX,2621,28.5476,77.057417,Bharthal Under Pass,2621
U00527BPC,2622,28.544483,77.064933,Dwarka Road,2622
NS0199,2623,28.54181,77.07695,Puspanjali G Block,2623
U01670,2625,28.569746,77.165515,R K Puram Sec-8,2625
DC4107,2626,28.558155,77.187009,RK Khanna Tennis Stadium,2626
U02041,2627,28.567988,77.189402,Bhikaji Cama Place,2627
U02081,2628,28.569595,77.191332,Africa Avenue,2628
DC3762,2629,28.573205,77.258987,Maharani Bagh / Ashram,2629
U99785,2630,28.69084,77.02787,Mundka Railway Station,2630
DC4904,2631,28.68662,77.02614,Friends Enclave Mundka,2631
DC4905,2632,28.68304,77.02794,Mundka School (Rani Khera Road),2632
U00724,2635,28.60907057576592,77.08079613732427,New Dwarka Road Seetapuri,2635
U00696,2636,28.607483,77.078267,Dwarka Puri,2636
U00672,2637,28.6062,77.0755,Vijay Enclave (New Dwarka Road),2637
U00634,2638,28.60397023910332,77.07198377624773,Mahaveer Enclave Part II  and  III,2638
U00636,2639,28.600333,77.071483,SFS Flat Sec-2 Power House,2639
U00644,2640,28.5964312,77.0722357,Dwarka Sec-1 Mahalaxmi Apartment,2640
DC4193,2641,28.593125,77.071251,Dwarka Sec-6 Telephone Exchange,2641
DC4194,2642,28.59012,77.068955,Dwarka Sec-6/7,2642
DC4195,2643,28.587302,77.066549,Princess Park/ Airforce Noval Office Enclave,2643
DC4196,2644,28.582817,77.062683,President Cabinet Apartments,2644
U03091,2646,28.60122,77.254494,IP Park / Nizamuddin Road Bridge East,2646
U03073,2647,28.603911,77.253706,Nizamuddin Road Bridge,2647
U03051,2648,28.60975,77.2518,Railway Road Bridge,2648
U03042,2649,28.615698,77.249945,Pragati Power Station,2649
DC5139,2650,28.80729,77.1844,Ramzan Pur Village,2650
DC4919,2651,28.624702,77.100902,Hari Nagar Depot,2651
DC4063,2652,28.623584,77.09761,Virender Nagar/ Dilli Haat,2652
DC4920,2653,28.622103,77.093617,Bharti College,2653
DC4062,2654,28.614332,77.08708,C2D Janakpuri,2654
DC4921,2656,28.58374,77.06733,Munirka Flats (Dwarka),2656
DC4922,2657,28.58162,77.07058,Royal Residency (Dwarka),2657
DC5029,2658,28.577065,77.070055,Dwarka Sec 8 DTC Depot,2658
DC5031,2659,28.572174,77.065906,Dwarka Sec 9 Metro Station,2659
DC4175,2660,28.561268,77.056547,Dwarka Sec 22-23 / ClassicApartments,2660
DC4891,2661,28.554085643240185,77.05231438231169,Dwarka Sec 22 Cluster Depot,2661
DC3578,2662,28.673456092004105,77.25591180341948,Shastri Park Pusta Road,2662
DC3579,2663,28.677817,77.25655,Zero Pusta,2663
DC3580,2664,28.679967,77.256017,New Usman Pur Pusta No-1,2664
DC3581,2665,28.68365,77.255017,Pusta No-2,2665
DC3582,2666,28.68625,77.25435,Jagjit Nagar,2666
U03076,2667,28.68945,77.25395,Kartar Nagar,2667
U03088,2668,28.695467,77.254783,Gamri Ext / Pusta 5,2668
U03103,2669,28.6999,77.2554,Garhi Maidu,2669
DC4879,2670,28.703395,77.255824,Khajuri Pusta,2670
DC4880,2671,28.706117,77.24745,Nanaksar Gurudwara Crossing,2671
U02891,2673,28.565085,77.239572,Gupta Market,2673
U03205,2674,28.561683,77.266493,Ishwar Nagar,2674
U03237,2675,28.5573,77.269767,Kalka Ji Crossing,2675
U03251,2676,28.554686,77.271659,Sukhdev Vihar Depot,2676
U03274,2677,28.550468,77.27479,CRRI,2677
U03290,2678,28.548375,77.276524,Okhla Tank,2678
U03326,2679,28.543964,77.279433,Harkesh Nagar,2679
U03352,2680,28.539589,77.282846,Apollo Hospital,2680
U03399,2681,28.532273,77.28705,Sarita Vihar,2681
DC0115,2682,28.529333,77.288417,Madanpur Khadar Crossing,2682
DC0116,2683,28.519352,77.295203,Haldiram,2683
DC0117,2684,28.516117,77.296567,Ali Village,2684
DC0118,2685,28.51324,77.297743,Onida Factory,2685
DC0119,2686,28.507146,77.300339,Power House,2686
U03527,2687,28.502109,77.300236,Badarpur Village,2687
DC3982,2688,28.689933,77.28395,Shiv Mandir,2688
DC3983,2689,28.689543,77.287017,Chhajjupur,2689
DC3984,2690,28.689423,77.291367,Jyoti Nagar / Durga Puri,2690
DC4884,2691,28.6915,77.291818,Jyoti Nagar,2691
DC4886,2692,28.696213,77.291601,PS Jyoti Nagar / LIG Flats Loni Road,2692
DC4888,2693,28.69923,77.291558,MIG Flats Loni Road,2693
U03795,2694,28.685638,77.331332,Dilshad Garden Depot Cluster,2694
DC5046,2695,28.805994,76.966346,Katewara School,2695
DC4139,2696,28.742233,77.12065,Rohini Sec 16 (Maharaja Aggarsen Dharam Sthal),2696
DC4623,2697,28.73845,77.117267,Rohini Sec 17A and 16,2697
DC4624,2698,28.734383,77.115333,Rohini Sec-11 (Aggarwal Sabha),2698
DC4625,2699,28.7299,77.121817,Rohini Depot-II,2699
DC4626,2700,28.726767,77.126317,ESI Hospital,2700
DC4627,2701,28.724767,77.12925,Dena Apartment,2701
DC5053,2702,28.721661,77.127565,Ayodhya Apartments,2702
DC5054,2703,28.719134,77.125314,DC Chowk Rohini,2703
DC5056,2705,28.713072,77.119865,Rohini Sec 9 A Block,2705
U01557,2706,28.671382,77.157292,Ashok Park,2706
U02261,2707,28.653016,77.202409,Guru Govind Singh Crossing (Faiz Road),2707
U02220A,2708,28.6492,77.1998,Faiz Road,2708
U02324,2709,28.6456,77.205,Rani Jhansi Road Jhande Walan,2709
DC4122,2710,28.632285,77.199257,Laxmi Narayan Temple,2710
DC4123,2711,28.630641,77.198066,Kali Bari Marg,2711
DC4956,2713,28.797661,76.960729,Qutub Garh Enclave,2713
DC4690,2714,28.758517,76.967733,Tatesar Gurukul,2714
U02844,2716,28.6057,77.2351,Bapa Nagar,2716
U02823,2717,28.6089,77.2333,Jaipur House,2717
U99725,2718,28.61055,77.226083,AkbarRoad,2718
U02618,2719,28.610033,77.221967,Vigyan Bhawan,2719
U02548,2720,28.610193,77.217169,Nirman Bhawan,2720
DC3722,2721,28.610467,77.21315,Udyog Bhawan,2721
U02333,2722,28.635295,77.205543,Gole Market,2722
U02367,2723,28.637441,77.207065,Rama Krishna Ashram Marg,2723
U02405,2724,28.640498,77.20817,Chitra Gupta Road,2724
DC4167,2725,28.645083,77.209483,CGHS Dispensary,2725
U01934,2726,28.657806,77.183419,Anand Parvat Terminal,2726
DC3911,2727,28.667017,77.181867,Sarai Rohilla Flyover,2727
DC5314,2728,28.678333,77.187659,Sindhora Kalan,2728
U01957,2729,28.680833,77.1850276,Bharat Nagar Crossing,2729
U01880,2730,28.6806,77.1799,Bharat Nagar,2730
U01830,2731,28.68105,77.175933,Nimri Colony,2731
U01751,2732,28.68203592010277,77.17001827329614,Wazirpur JJ Colony,2732
U01718,2733,28.6853,77.1685,Ashok Vihar I Block,2733
U01754,2734,28.68605,77.1704333333333,IA Block Ashok Vihar,2734
U01779,2735,28.686767,77.172517,JA Block Ashok Vihar,2735
NS0323,2736,28.689033,77.175067,Ashok Vihar Water Tank,2736
U01814,2737,28.693274,77.177899,B2 Block Ashok Vihar Ph II,2737
DC3806,2738,28.695345,77.179374,Satyawati College Aryabhatt Enclave,2738
DC5123,2739,28.740704,77.132838,Rohini Sec 18 Pocket A,2739
U01249,2740,28.744866,77.130226,Rohini DTC Depot 4,2740
U01203,2741,28.743846,77.126013,Sri Krishan Apartments,2741
U01139X,2742,28.744217,77.120593,Rohini Sec-16 Xing,2742
U01110,2743,28.745292,77.116388,Delhi Engg College Shahbad,2743
U01065,2744,28.745279,77.112086,Shahbad Daulatpur Gaon,2744
U01030,2745,28.745669,77.106847,Shahbad Daulatpur School,2745
U00993,2746,28.745565,77.102837,St Xavier School,2746
U00949,2747,28.745885,77.098541,Shahbad Dairy Block A,2747
U00920,2748,28.746647,77.0958,Shahbad Dairy,2748
DC5038,2749,28.747792,77.089138,Rohini Sec 27 and 30 Crossing,2749
DC5039,2750,28.76436,77.054918,Poothkhurd Firni Road,2750
U00458,2751,28.780528,77.043774,DSIDC Office Bawana,2751
U00311,2752,28.713411452557587,77.00327966382508,Haryana Shakti School Kanjhawala,2752
DC3767,2753,28.730349,77.189931,Christian Kabristan,2753
U02953,2755,28.592933,77.242217,DPS / Police Station Nizamuddin(Lodhi Road),2755
U00319,2756,28.726426,77.003401,Kanjhawala Depot (Narela Road),2756
U00323,2757,28.723063,77.004629,Desu Sub Station,2757
U00303,2758,28.706974,77.001217,Sir Chhotu Ram Polytechnic,2758
U00207,2759,28.68645,76.981183,Tikri Piyau / Azad Hind Gram,2759
U00195,2760,28.686597,76.978404,Tikri Hospital,2760
U00169,2761,28.6872666666667,76.9713666666667,Tikri Village,2761
U00135,2762,28.68773334698084,76.96534198196878,Tikri Border Metro Station,2762
DC4444,2763,28.545445,76.965281,Shikar Pur Crossing,2763
DC4782,2764,28.543821,76.963654,Sarvodya School Daulat Pur,2764
DC4780,2765,28.529998,76.955272,Shikar Pur Village,2765
DC3945,2766,28.615983,77.341,Kerala School,2766
DC3946,2767,28.615017,77.34145,Khora Colony,2767
DC4150,2768,28.5437629,77.1162263,Rang Puri (Airport Road) / Mahipal Pur Crossing,2768
DC4149,2769,28.547579,77.105495,Centaur Hotel,2769
DC5027,2770,28.5522594,77.1038794,Centaur Hotel / New Custom House,2770
DC4144,2771,28.5549694,77.1004491,Cargo / Express Terminal Gate,2771
DC4146,2772,28.5570769,77.0911999,IGI Airport Terminal 2 (Air India Office),2772
U03069,2773,28.525606,77.253226,Alaknanda Apartment,2773
U03030,2774,28.527104,77.251689,Narmada Apartment,2774
DC0076,2775,28.527839,77.247072,Don Basco School,2775
DC4701,2776,28.52922,77.245027,S Block Greater Kailash- II,2776
DC4703,2777,28.531741,77.245673,Chandan Market Greater Kailash- II,2777
DC3975,2778,28.534662,77.243609,M Block Greater Kailash- II,2778
DC4704,2779,28.537437,77.240908,E Block Greater Kailash- II,2779
U02896,2780,28.540617,77.239992,Savitri Cinema (E Block Gurudwara),2780
DC0079,2781,28.5415,77.2296,Chirag Dilli,2781
U02408,2782,28.544567,77.208833,Panchsheel Club,2782
U02443,2783,28.55005,77.210417,Khel Gaon,2783
DC0083,2784,28.555283,77.214017,Jija Bai Udyogic Sansthan,2784
U02516,2785,28.55785,77.217533,Kamla Nehru College/Niti Bag,2785
U02582,2786,28.5591,77.2193,Uday Park,2786
U02629,2787,28.5614,77.2222,Ayurvigyan Nagar,2787
U02666,2788,28.56545,77.2245,Andrews Ganj Shiv Mandir / Ansal Plaza,2788
U99974,2789,28.599867,77.211267,PS Tuglak Road,2789
DC0057,2790,28.619801,77.206282,Gurudwara Rakab Ganj,2790
U02805,2794,28.668265,77.230731,ISBT Maharana Pratap Bus Terminal,2794
DC0015,2795,28.67126323531113,77.23104223681025,ISBT Ring Road,2795
U03100,2796,28.673441123833456,77.25199488440714,Shastri Park GT Road,2796
DC5443,2797,28.540209,77.050937,Bharthal Village,2797
DC4957,2798,28.697957151681976,77.03383892686807,Rani Khera Depot 3,2798
DC0086,2799,28.682567,77.33155,Saiyyad Nagar Dilshad Garden,2799
DC3661,2800,28.680817,77.327867,Old Seema Puri,2800
U03755,2801,28.679458,77.324621,JandK Pocket Dilshad Garden,2801
DC4228,2803,28.66785,77.32135,Surya Nagar,2803
DC4229,2804,28.6691,77.318717,Vivek Vihar Girls School,2804
DC4230,2805,28.670583,77.3159,Vivek Vihar ITI,2805
DC4231,2806,28.668283,77.314498,Vivek Vihar Terminal,2806
DC4233,2807,28.665367,77.314167,Vivekanand Mahila College,2807
DC4234,2808,28.66605,77.310783,ESI Hospital,2808
DC4235,2809,28.666583,77.307017,PS Vivek Vihar,2809
DC4236,2810,28.66655,77.304667,Satyam Enclave / Jhilmil DDA Flats,2810
DC4226,2811,28.661333,77.303717,Suraj Mal Vihar,2811
DC4227,2812,28.6543,77.299583,KarKarDooma Court,2812
U03494,2813,28.642917,77.297183,Karkardooma Crossing,2813
U02890,2814,28.623715,77.239316,Tilak Bridge,2814
U02855,2815,28.619682,77.236336,Supreme Court,2815
U02830,2816,28.61643,77.233868,Patiala House,2816
U02736,2817,28.608505,77.227938,Shajahan Road UPSC,2817
U99919,2818,28.6033331,77.2272001,Humayun Road / Khan Market,2818
U02770,2819,28.601017,77.22945,Sujan Singh Park,2819
U02752,2820,28.599233,77.228567,Sujan Singh Park,2820
U02757,2821,28.596683,77.228717,Bharti Nagar,2821
U02760,2822,28.592183,77.228983,Dayal Singh College,2822
U02602,2823,28.590346,77.220414,Lodhi Garden / Mousam Bhawan,2823
U02085,2824,28.569183,77.191283,Africa Avenue,2824
U02044,2825,28.568081,77.189577,Bhikaji Cama Place,2825
DC4108,2826,28.558393,77.187302,RK Khanna Tennis Stadium,2826
DC3759,2827,28.562952,77.178481,RK Puram Sec 1,2827
U01915,2828,28.5213161118363,77.1830467251885,Mehrauli Terminal,2828
DC4510,2829,28.527152,77.189916,Lado Sarai Crossing,2829
DC5024,2831,28.856794,77.052383,Lampur Border,2831
DC5023,2832,28.852483,77.065004,Lampur Village,2832
DC5020,2833,28.851954,77.067445,Lampur School,2833
DC5018,2834,28.851165,77.073496,Sarvodaya Vidyalaya Bankner,2834
U01732,2835,28.673217,77.169483,Inderlok Metro Station,2835
DC0073,2836,28.6708,77.1667,Inderlok,2836
DC5166,2837,28.66897,77.163691,Zakhira (Rohtak Road),2837
DC5033,2838,28.672202,77.150509,Jai Dev Park,2838
DC4371,2839,28.66174046116657,77.04902010634748,Rishal Garden,2839
DC4373,2840,28.655863,77.040725,Ranhola Village,2840
DC4374,2841,28.654487471373503,77.03799030762063,Ranhola II,2841
DC4375,2842,28.653451,77.035625,PS Ranhola,2842
DC4376,2843,28.652152,77.032675,BrahmPuri Colony,2843
DC3548,2844,28.61016588587077,76.97130124294726,Prem Nursary,2844
U00021,2845,28.59209,76.886048,Bakkar Garh Crossing,2845
U00016,2846,28.578206,76.879831,Kazipur Village,2846
U00014,2847,28.569488,76.875407,Issapur Xing,2847
U00012,2848,28.563366,76.871905,AIR Force Station,2848
U00010,2849,28.55772126061101,76.86873645617428,Dhansa Village,2849
U00003,2850,28.557585829986326,76.86275919695788,Dhansa School,2850
U00001,2851,28.562358930659784,76.84277166019815,Dhansa Border (T),2851
DC4532,2852,28.819901,77.063707,Sannoth Crossing / Ghoga Crossing,2852
DC4533,2853,28.825515,77.069757,Kaushal Devi Netraheen Ashram,2853
DC4534,2854,28.832922,77.076468,Bharat Mata School,2854
DC4535,2855,28.835746,77.079296,Maharaja Agrassen School,2855
DC4536,2856,28.842683,77.088691,New Anaj Mandi Xing,2856
DC5062,2857,28.86145,77.0956,Narela A-6 / CPJ College,2857
DC5064,2858,28.86457,77.09847,Sec A 5 and 8 Narela Desu Colony,2858
DC5066,2859,28.86136,77.10151,Police Colony Narela,2859
DC5070,2860,28.85753,77.10594,Radha Swami Satsang Narela,2860
DC5072,2861,28.85747,77.10843,Gurudwara Nanak Nirankari Dera Sant Baba Resham Singh Ji,2861
DC5076,2862,28.85649,77.12499,Singhu Border GT Road,2862
DC5078,2863,28.85455,77.12533,Singhu Village Crossing,2863
DC5392,2864,28.852475,77.130634,Singhu Village,2864
DC5394,2865,28.862175,77.138266,Singhu School (T),2865
DC3953,2866,28.691667,77.101167,West Enclave Terminal,2866
DC3955,2867,28.687983,77.114367,MTNL Saraswati Vihar,2867
U99949RB,2870,28.68413300000001,77.12625,Rani Bagh,2870
U01324,2873,28.683452,77.136514,Mahindra Park,2873
U01382,2874,28.685504,77.141264,Samrat Enclave,2874
U01433,2875,28.68506,77.144841,Shakur Pur,2875
U02372,2877,28.640283,77.206933,Panchkuian Road,2877
U02452,2878,28.6381,77.2108,Kalawati Hospital,2878
U02488,2879,28.6361752,77.2141483,Sucheta Kriplani Hospital,2879
U03433,2880,28.620183,77.2903,Dharma Apartment,2880
U03475,2881,28.621733,77.294533,Govt Model School / Ambedkar Park,2881
U03502,2882,28.623,77.2983,Press Apartment,2882
U03528,2883,28.6239,77.3012,Saraswati Kunj,2883
U03570,2884,28.6253,77.3051,Ras Vihar,2884
U03609S,2885,28.62675,77.30935,Parivar Apartment,2885
U40001A,2886,28.6288,77.3089,Vijaya Laxmi Apartment,2886
U03588,2887,28.6299,77.3067,Balco Apartment,2887
U03564,2888,28.6322,77.3047,Himalaya Apartment,2888
U03537,2889,28.6312,77.3017,Neethi Apartment,2889
U03505,2890,28.633,77.299,Chandar Vihar,2890
U03542,2891,28.6347,77.3022,Ashirwad Apartment,2891
DC5202,2892,28.704702,76.988287,Savda JJ Colony,2892
DC5204,2893,28.710361,76.980389,Savda Village,2893
DC5206,2894,28.711629,76.976497,Agrasen Vriddh Ashram,2894
DC5208,2895,28.714667,76.969594,Vanasthali Public School,2895
DC5210,2896,28.717635,76.961355,Nizampur Village,2896
DC5212,2897,28.727265,76.965857,Garhi Randhala,2897
DC5216,2898,28.743187,76.965685,Jonti Enclave,2898
DC4527,2899,28.801139,77.037544,Bawana Dispensary,2899
DC4528,2900,28.803459,77.042622,DSIDC Bawana Sec 2,2900
DC4748,2901,28.575983,77.008514,Taj Pur Khurd,2901
DC5279,2902,28.583488,77.01081,Taj Pur More,2902
DC5282,2903,28.590944,76.993923,Goyla Dairy Crossing,2903
DC4669,2904,28.739083,76.998467,Ladpur School,2904
DC5221,2905,28.745749,76.978089,Jonti Crossing,2905
U02699,2906,28.66005068103604,77.22789212120963,Old Delhi Railway Station (Terminal),2906
DC3753,2907,28.713132,77.109182,Chhoturam Park Rohini Sec 5,2907
U01017,2908,28.709118,77.105517,Visram Chowk,2908
U00997,2909,28.706174,77.102916,Rohini Sec-3/4 Xing,2909
U00959,2910,28.703494540411704,77.10054658054673,Avantika Sec 1,2910
DC3676,2911,28.697965,77.083811,Mangol Puri J Block,2911
DC3675,2912,28.694702,77.082072,Mangolpuri K Block (Sanjay Gandhi Hospital),2912
U00745,2913,28.6927,77.082,Mangolpuri S Block,2913
U02399,2914,28.6923,77.2084,Patel Chest,2914
U02245,2915,28.699194,77.203386,New Police Lines,2915
U02124,2916,28.70271,77.193708,Alpana Cinema (Model Town Mtr Stn),2916
U02074,2917,28.704042,77.190535,Model Town II,2917
U01977,2918,28.705905,77.185185,Model Town III,2918
U01903,2919,28.707483,77.18018,Azadpur Metro Station,2919
DC4747,2920,28.576279,77.008851,Taj Pur Khurd,2920
DC4749,2921,28.565657,77.003299,Chhawla Village School,2921
DC4457,2922,28.562304,76.967114,Pandwala Khurd,2922
DC4459,2923,28.56704072458734,76.9611487565175,Pandwala Kalan (T),2923
DC4563,2924,28.8000411017343,77.03561147594664,Bawana Village Narela Road,2924
DC5291,2925,28.772064,77.143971,Nangli Poona,2925
DC5292,2926,28.772435,77.149988,Delhi Jal Board,2926
DC5293,2927,28.77225,77.154571,Choona Factory,2927
DC5294,2928,28.772347,77.158276,Kadipur Colony,2928
DC5295,2929,28.773824,77.163188,Kadipur Village,2929
DC5296,2930,28.774887,77.165126,Kushak Village 1,2930
DC5298,2932,28.775282,77.177338,Ibrahimpur Village,2932
DC4677,2933,28.758855,76.967482,Tatesar Gurukul,2933
U00315HV,2934,28.8309166666667,77.0073666666667,Harewali Gaon,2934
U00309,2935,28.81855,77.003033,Harewali Crossing,2935
U00349,2936,28.812783,77.00915,Dariyapur Gaon,2936
DC3857,2937,28.746817,77.087767,Krishna Colony,2937
DC3858,2938,28.737876,77.083138,Deep Vihar,2938
DC3859,2939,28.735182,77.086984,Prehlad Vihar (Deep Vihar) Rohini Sec 25,2939
DC0049,2941,28.726983,77.080267,Power House Rohini Sec 24,2941
DC0046,2942,28.720656,77.069805,Rohini Sec 20/21/22 Crossing,2942
U00900,2943,28.678182,77.094671,Peera Garhi Chowk,2943
U00891,2944,28.675005,77.093956,Peera Garhi Depot,2944
U00869,2945,28.665539,77.09239,Sundar Apartments,2945
U00860,2946,28.66375,77.092192,Sunder Vihar,2946
U00849,2947,28.658924,77.091303,Meera Bagh,2947
U00839,2948,28.6572,77.0908,Meera Bagh Apartment,2948
U00802,2949,28.652607,77.087634,Keshopur Depot,2949
U00774,2950,28.647115,77.084796,Major Bhupinder Singh Nagar,2950
U00767,2951,28.645917,77.084483,CRPF Camp,2951
U00755,2952,28.642478,77.083209,Manohar Nagar,2952
U00742,2953,28.639163,77.081872,Krishna Park,2953
U00722,2954,28.635278,77.080741,Kangra Niketan,2954
U00730,2955,28.632805,77.08128,District Centre Outer Ring Road,2955
U02617,2956,28.585933,77.221367,Lodhi Colony,2956
DC4868,2957,28.579256,77.208993,INA Market,2957
DC4871,2958,28.577917,77.198967,Sarojini Nagar Market,2958
U03591,2960,28.62985,77.306917,Balco Apartment,2960
U03610,2961,28.6289,77.309017,Vijaya Laxmi Apartment,2961
U03609,2962,28.626417,77.3091,Parivar Apartment,2962
U03578,2963,28.6253,77.3057,Ras Vihar Apartment (PS Madhu Vihar),2963
U03531,2964,28.623867,77.301483,Saraswati Kunj,2964
U03503,2965,28.62285,77.2983,Press Apartment,2965
U01544,2967,28.663528,77.155197,Swatantra Bharat Mills,2967
U01788,2968,28.6717,77.1732,Shastri Nagar Shiv Mandir,2968
U99803A,2969,28.683817,77.208065,Kirodi Mal College,2969
U02390,2970,28.677207,77.207926,Malka Ganj Terminal,2970
U02376,2971,28.6738,77.2073,Gali Daak Khana,2971
U02392,2972,28.669033,77.207983,Thana Sabji Mandi / Ice Factory,2972
U01795,2973,28.558804,77.173749,Munirka Village (T),2973
U01821,2974,28.561028,77.175762,R K Puram Nab,2974
